Entity,Code,Year,"Hospital beds (per 100,000)"
Turkmenistan,TKM,1989,11.1934
Turkmenistan,TKM,1990,11.485
Turkmenistan,TKM,1991,11.555
Turkmenistan,TKM,1992,11.4153
Turkmenistan,TKM,1993,11.6789
Turkmenistan,TKM,1994,11.4707
Turkmenistan,TKM,1995,10.26
Turkmenistan,TKM,1996,8.01
Turkmenistan,TKM,1997,7.11
Turkmenistan,TKM,2000,9.1
Turkmenistan,TKM,2001,8.4
Turkmenistan,TKM,2002,8.2
Turkmenistan,TKM,2003,8.3
Turkmenistan,TKM,2004,8.1
Turkmenistan,TKM,2005,8.4
Turkmenistan,TKM,2006,8.2
Turkmenistan,TKM,2007,4.1
Turkmenistan,TKM,2008,7.7
Turkmenistan,TKM,2009,7.6
Turkmenistan,TKM,2010,7.6
Turkmenistan,TKM,2011,7.5
Turkmenistan,TKM,2012,7.4
Turkmenistan,TKM,2013,7.4
Tuvalu,TUV,2001,5.6
Uganda,UGA,1960,1.4808
Uganda,UGA,1970,1.5587
Uganda,UGA,1975,1.6485
Uganda,UGA,1981,1.5125
Uganda,UGA,1988,1.3154
Uganda,UGA,1991,0.9162
Uganda,UGA,2004,0.7
Uganda,UGA,2005,1
Uganda,UGA,2006,1.1
Uganda,UGA,2009,0.4
Uganda,UGA,2010,0.5
Ukraine,UKR,1980,12.1435
Ukraine,UKR,1981,12.2533
Ukraine,UKR,1982,12.3578
Ukraine,UKR,1983,12.4448
Ukraine,UKR,1984,12.591
Ukraine,UKR,1985,12.695
Ukraine,UKR,1986,12.7876
Ukraine,UKR,1987,12.8506
Ukraine,UKR,1988,12.9304
Ukraine,UKR,1989,13.0064
Ukraine,UKR,1990,13.0131
Ukraine,UKR,1991,12.9691
Ukraine,UKR,1992,12.729
Ukraine,UKR,1993,12.4707
Ukraine,UKR,1994,12.3022
Ukraine,UKR,1995,11.89
Ukraine,UKR,1996,10.84
Ukraine,UKR,1997,9.37
Ukraine,UKR,1998,9.04
Ukraine,UKR,1999,8.95
Ukraine,UKR,2000,8.8
Ukraine,UKR,2001,8.8
Ukraine,UKR,2002,8.9
Ukraine,UKR,2003,8.8
Ukraine,UKR,2004,8.7
Ukraine,UKR,2005,8.7
Ukraine,UKR,2006,8.7
Ukraine,UKR,2007,8.7
Ukraine,UKR,2008,8.7
Ukraine,UKR,2009,9.4
Ukraine,UKR,2010,9.4
Ukraine,UKR,2011,9
Ukraine,UKR,2012,8.9
Ukraine,UKR,2013,8.8
United_Arab_Emirates,ARE,1980,2.8495
United_Arab_Emirates,ARE,1981,2.8751
United_Arab_Emirates,ARE,1990,2.64
United_Arab_Emirates,ARE,1992,3.0605
United_Arab_Emirates,ARE,1996,2.64
United_Arab_Emirates,ARE,2000,2.4
United_Arab_Emirates,ARE,2001,2.3
United_Arab_Emirates,ARE,2002,2.2
United_Arab_Emirates,ARE,2003,2.2
United_Arab_Emirates,ARE,2004,2.2
United_Arab_Emirates,ARE,2005,2.2
United_Arab_Emirates,ARE,2006,1.9
United_Arab_Emirates,ARE,2007,1.9
United_Arab_Emirates,ARE,2008,1.9
United_Arab_Emirates,ARE,2009,1.9
United_Arab_Emirates,ARE,2010,1.9
United_Arab_Emirates,ARE,2011,1.1
United_Arab_Emirates,ARE,2012,1.1
United_Arab_Emirates,ARE,2013,1.2
United_Kingdom,GBR,1960,10.7
United_Kingdom,GBR,1970,9.6
United_Kingdom,GBR,1980,8.1
United_Kingdom,GBR,1985,7.4
United_Kingdom,GBR,1990,5.9
United_Kingdom,GBR,1991,5.6
United_Kingdom,GBR,1992,5.4
United_Kingdom,GBR,1993,5.1
United_Kingdom,GBR,1994,4.8
United_Kingdom,GBR,1995,4.8
United_Kingdom,GBR,1996,4.6
United_Kingdom,GBR,1997,4.6
United_Kingdom,GBR,1998,4.4
United_Kingdom,GBR,1999,4.2
United_Kingdom,GBR,2000,4.1
United_Kingdom,GBR,2001,4
United_Kingdom,GBR,2002,4
United_Kingdom,GBR,2003,4
United_Kingdom,GBR,2004,3.9
United_Kingdom,GBR,2005,3.72
United_Kingdom,GBR,2006,3.54
United_Kingdom,GBR,2007,3.39
United_Kingdom,GBR,2008,3.33
United_Kingdom,GBR,2009,3.26
United_Kingdom,GBR,2010,2.93
United_Kingdom,GBR,2011,2.88
United_Kingdom,GBR,2012,2.81
United_Kingdom,GBR,2013,2.76
United_Kingdom,GBR,2014,2.73
United_Kingdom,GBR,2015,2.61
United_Kingdom,GBR,2016,2.57
United_Kingdom,GBR,2017,2.54
United_States_of_America,USA,1960,9.2
United_States_of_America,USA,1965,8.8
United_States_of_America,USA,1970,7.9
United_States_of_America,USA,1971,7.5
United_States_of_America,USA,1972,7.4
United_States_of_America,USA,1973,7.2
United_States_of_America,USA,1974,7.1
United_States_of_America,USA,1975,6.8
United_States_of_America,USA,1976,6.6
United_States_of_America,USA,1977,6.4
United_States_of_America,USA,1978,6.2
United_States_of_America,USA,1979,6.1
United_States_of_America,USA,1980,6
United_States_of_America,USA,1981,5.9
United_States_of_America,USA,1982,5.9
United_States_of_America,USA,1983,5.8
United_States_of_America,USA,1984,5.7
United_States_of_America,USA,1985,5.5
United_States_of_America,USA,1986,5.4
United_States_of_America,USA,1987,5.2
United_States_of_America,USA,1988,5.1
United_States_of_America,USA,1989,5
United_States_of_America,USA,1990,4.9
United_States_of_America,USA,1991,4.8
United_States_of_America,USA,1992,4.6
United_States_of_America,USA,1993,4.5
United_States_of_America,USA,1994,4.3
United_States_of_America,USA,1995,4.1
United_States_of_America,USA,1996,3.9
United_States_of_America,USA,1997,3.8
United_States_of_America,USA,1998,3.7
United_States_of_America,USA,1999,3.6
United_States_of_America,USA,2000,3.5
United_States_of_America,USA,2001,3.5
United_States_of_America,USA,2002,3.4
United_States_of_America,USA,2003,3.3
United_States_of_America,USA,2005,3.2
United_States_of_America,USA,2006,3.18
United_States_of_America,USA,2007,3.14
United_States_of_America,USA,2008,3.13
United_States_of_America,USA,2009,3.08
United_States_of_America,USA,2010,3.05
United_States_of_America,USA,2011,2.97
United_States_of_America,USA,2012,2.93
United_States_of_America,USA,2013,2.89
United_States_of_America,USA,2014,2.83
United_States_of_America,USA,2015,2.8
United_States_of_America,USA,2016,2.77
United_States_Virgin_Islands,VIR,1990,4.8
United_States_Virgin_Islands,VIR,1996,18.68
Upper middle income,,1970,1.93643
Upper middle income,,1975,2.21073
Upper middle income,,1980,2.53187
Upper middle income,,1985,3.92211
Upper middle income,,1986,3.96624
Upper middle income,,1987,3.92109
Upper middle income,,1988,3.9846
Upper middle income,,1989,3.94968
Upper middle income,,1990,3.59371
Upper middle income,,1991,3.80768
Upper middle income,,1992,3.71996
Upper middle income,,1993,3.69426
Upper middle income,,1994,3.69134
Upper middle income,,1995,3.6526
Upper middle income,,1996,3.37676
Upper middle income,,1997,3.55227
Upper middle income,,1998,3.43215
Upper middle income,,1999,3.37668
Upper middle income,,2000,3.29766
Upper middle income,,2001,3.24018
Upper middle income,,2002,3.10151
Upper middle income,,2003,2.8969
Upper middle income,,2004,3.37874
Upper middle income,,2005,3.10028
Upper middle income,,2006,2.92271
Upper middle income,,2009,3.96214
Upper middle income,,2010,3.56432
Upper middle income,,2011,3.62519
Upper middle income,,2012,3.84965
Uruguay,URY,1960,5.51182
Uruguay,URY,1970,5.9127
Uruguay,URY,1975,5.0018
Uruguay,URY,1985,3.2458
Uruguay,URY,1990,4.5226
Uruguay,URY,1993,4.5
Uruguay,URY,1996,4.39
Uruguay,URY,2003,1.9
Uruguay,URY,2005,2.4
Uruguay,URY,2006,2.9
Uruguay,URY,2007,2.9
Uruguay,URY,2010,1.2
Uruguay,URY,2011,3
Uruguay,URY,2012,2.5
Uruguay,URY,2013,2.5
Uruguay,URY,2014,2.8
Uzbekistan,UZB,1980,9.1763
Uzbekistan,UZB,1985,11.8342
Uzbekistan,UZB,1986,11.9557
Uzbekistan,UZB,1987,11.9457
Uzbekistan,UZB,1988,12.2162
Uzbekistan,UZB,1989,12.2851
Uzbekistan,UZB,1990,12.4828
Uzbekistan,UZB,1991,10.9473
Uzbekistan,UZB,1992,10.7541
Uzbekistan,UZB,1993,9.3942
Uzbekistan,UZB,1994,8.6633
Uzbekistan,UZB,1995,8.3
Uzbekistan,UZB,1996,7.93
Uzbekistan,UZB,1997,6.48
Uzbekistan,UZB,1998,5.55
Uzbekistan,UZB,1999,5.39
Uzbekistan,UZB,2000,5.3
Uzbekistan,UZB,2001,5.3
Uzbekistan,UZB,2002,5.5
Uzbekistan,UZB,2003,5.5
Uzbekistan,UZB,2004,5.3
Uzbekistan,UZB,2005,5.2
Uzbekistan,UZB,2006,5.1
Uzbekistan,UZB,2007,4.8
Uzbekistan,UZB,2008,4.7
Uzbekistan,UZB,2009,4.6
Uzbekistan,UZB,2010,4.4
Uzbekistan,UZB,2011,4.3
Uzbekistan,UZB,2012,4.2
Uzbekistan,UZB,2013,4
Vanuatu,VUT,1960,5.43077
Vanuatu,VUT,1970,10.7349
Vanuatu,VUT,1980,6.1794
Vanuatu,VUT,2001,3.1
Vanuatu,VUT,2003,3.7
Vanuatu,VUT,2005,4.1
Vanuatu,VUT,2008,1.7
Venezuela,VEN,1974,0.343
Venezuela,VEN,1975,0.3315
Venezuela,VEN,1976,0.3429
Venezuela,VEN,1980,0.3319
Venezuela,VEN,1982,0.3704
Venezuela,VEN,1983,0.3582
Venezuela,VEN,1984,0.3728
Venezuela,VEN,1985,2.6931
Venezuela,VEN,1986,2.7001
Venezuela,VEN,1987,2.5983
Venezuela,VEN,1988,2.4996
Venezuela,VEN,1990,2.6779
Venezuela,VEN,1991,2.6776
Venezuela,VEN,1992,2.573
Venezuela,VEN,1993,2.6
Venezuela,VEN,1996,1.47
Venezuela,VEN,2001,0.8
Venezuela,VEN,2003,0.9
Venezuela,VEN,2007,1.3
Venezuela,VEN,2009,1.1
Venezuela,VEN,2011,0.9
Venezuela,VEN,2014,0.8
Vietnam,VNM,1980,3.4973
Vietnam,VNM,1981,3.6961
Vietnam,VNM,1989,3.3017
Vietnam,VNM,1990,3.8329
Vietnam,VNM,1997,1.67
Vietnam,VNM,2001,2.4
Vietnam,VNM,2002,1.4
Vietnam,VNM,2004,2.8
Vietnam,VNM,2005,2.6
Vietnam,VNM,2006,2.66
Vietnam,VNM,2008,2.9
Vietnam,VNM,2009,3.1
Vietnam,VNM,2010,2
Vietnam,VNM,2012,2.5
Vietnam,VNM,2014,2.6
World,OWID_WRL,1970,3.07869
World,OWID_WRL,1975,2.39764
World,OWID_WRL,1980,3.59527
World,OWID_WRL,1985,4.12558
World,OWID_WRL,1990,3.64928
World,OWID_WRL,1991,3.42924
World,OWID_WRL,2002,2.87597
World,OWID_WRL,2003,3.05846
World,OWID_WRL,2005,2.87935
World,OWID_WRL,2011,2.70477
Yemen,YEM,1960,0.45455
Yemen,YEM,1970,0.8097
Yemen,YEM,1975,0.8655
Yemen,YEM,1990,0.8362
Yemen,YEM,1996,0.69
Yemen,YEM,1998,0.6
Yemen,YEM,2000,0.6
Yemen,YEM,2001,0.6
Yemen,YEM,2002,0.6
Yemen,YEM,2003,0.6
Yemen,YEM,2004,0.6
Yemen,YEM,2005,0.6
Yemen,YEM,2006,0.7
Yemen,YEM,2007,0.7
Yemen,YEM,2008,0.7
Yemen,YEM,2009,0.7
Yemen,YEM,2010,0.7
Yemen,YEM,2011,0.7
Yemen,YEM,2012,0.7
Yemen,YEM,2013,0.7
Yemen,YEM,2014,0.7
Zambia,ZMB,1960,2.80166
Zambia,ZMB,1970,3.1611
Zambia,ZMB,1975,3.3368
Zambia,ZMB,1981,3.4822
Zambia,ZMB,2004,2
Zambia,ZMB,2008,1.9
Zambia,ZMB,2010,2
Zimbabwe,ZWE,1960,3.87665
Zimbabwe,ZWE,1970,3.4954
Zimbabwe,ZWE,1975,3.3137
Zimbabwe,ZWE,1980,3.0027
Zimbabwe,ZWE,1985,1.3936
Zimbabwe,ZWE,1987,1.9408
Zimbabwe,ZWE,1990,0.5105
Zimbabwe,ZWE,2006,3
Zimbabwe,ZWE,2011,1.7
